                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.77322,                 4.3426,                 0.9889,                0.00333,                      1,                  0.995,                  0.597,                 1.2096,                 7.2941,                 1.2938,              0.0005046,              0.0005046,              0.0005046
                     51,                 1.0445,                 2.6517,                 1.0177,                0.00333,                      1,                  0.995,                 0.4975,                 1.4288,                 6.5778,                 1.6001,               0.000505,               0.000505,               0.000505
                     52,                0.83801,                  6.428,                0.88911,                0.00333,                      1,                  0.995,                 0.4975,                 1.4288,                 6.5778,                 1.6001,               0.000505,               0.000505,               0.000505
                     53,                 1.2582,                 2.9837,                 1.0964,                0.00333,                      1,                  0.995,                 0.4975,                 1.4288,                 6.5778,                 1.6001,             0.00050461,             0.00050461,             0.00050461
                     54,                0.94856,                 2.5813,                 1.0907,                0.00333,                      1,                  0.995,                  0.398,                 1.6668,                 6.4581,                 1.9365,             0.00050382,             0.00050382,             0.00050382
                     55,                  1.082,                  3.091,                0.92161,                0.00333,                      1,                  0.995,                  0.398,                 1.6668,                 6.4581,                 1.9365,             0.00050263,             0.00050263,             0.00050263
                     56,                0.65329,                 5.8708,                0.97343,                0.00333,                      1,                  0.995,                  0.398,                 1.6668,                 6.4581,                 1.9365,             0.00050105,             0.00050105,             0.00050105
                     57,                0.83205,                 2.7646,                0.94636,                0.00333,                      1,                  0.995,                  0.398,                 1.9672,                 6.9146,                 2.4441,             0.00049907,             0.00049907,             0.00049907
                     58,                0.89333,                 2.1849,                0.88576,                0.00333,                      1,                  0.995,                  0.398,                 1.9672,                 6.9146,                 2.4441,              0.0004967,              0.0004967,              0.0004967
                     59,                 1.1687,                 3.6714,                 1.4026,                0.00333,                      1,                  0.995,                  0.398,                 1.9672,                 6.9146,                 2.4441,             0.00049393,             0.00049393,             0.00049393
                     60,                0.73579,                 4.4382,                 1.1215,                0.54748,                      1,                  0.995,                  0.398,                  1.979,                 6.7644,                 2.6813,             0.00049076,             0.00049076,             0.00049076
                     61,                   1.12,                 2.5395,                 1.1441,                0.54748,                      1,                  0.995,                  0.398,                  1.979,                 6.7644,                 2.6813,              0.0004872,              0.0004872,              0.0004872
                     62,                0.68553,                 3.9001,                 1.1059,                0.54748,                      1,                  0.995,                  0.398,                  1.979,                 6.7644,                 2.6813,             0.00048324,             0.00048324,             0.00048324
                     63,                0.83659,                  3.619,                0.82827,                0.52217,                      1,                  0.995,                 0.4975,                 1.9886,                 6.9692,                 2.4935,             0.00047889,             0.00047889,             0.00047889
                     64,                0.87204,                 3.2083,                 0.9391,                0.52217,                      1,                  0.995,                 0.4975,                 1.9886,                 6.9692,                 2.4935,             0.00047414,             0.00047414,             0.00047414
                     65,                0.43288,                 3.2135,                0.75134,                0.52217,                      1,                  0.995,                 0.4975,                 1.9886,                 6.9692,                 2.4935,             0.00046899,             0.00046899,             0.00046899
                     66,                0.74285,                 3.3638,                0.98956,                0.65814,                      1,                  0.995,                 0.4975,                 1.8924,                 7.2736,                 2.2127,             0.00046345,             0.00046345,             0.00046345
                     67,                 1.0821,                 4.0609,                0.96585,                0.65814,                      1,                  0.995,                 0.4975,                 1.8924,                 7.2736,                 2.2127,             0.00045751,             0.00045751,             0.00045751
                     68,                0.93186,                 2.0725,                0.91693,                0.65814,                      1,                  0.995,                 0.4975,                 1.8924,                 7.2736,                 2.2127,             0.00045118,             0.00045118,             0.00045118
                     69,                0.95994,                 4.1197,                 1.1824,                0.72702,                      1,                  0.995,                 0.4975,                 1.8119,                  7.274,                 2.1984,             0.00044445,             0.00044445,             0.00044445
                     70,                0.53248,                 2.0704,                0.87453,                0.72702,                      1,                  0.995,                 0.4975,                 1.8119,                  7.274,                 2.1984,             0.00043732,             0.00043732,             0.00043732
                     71,                0.99511,                 3.7998,                 1.0497,                0.72702,                      1,                  0.995,                 0.4975,                 1.8119,                  7.274,                 2.1984,              0.0004298,              0.0004298,              0.0004298
                     72,                0.96422,                 4.0905,                 1.2014,                0.84601,                      1,                  0.995,                 0.4975,                 1.8151,                 7.4795,                 2.2868,             0.00042188,             0.00042188,             0.00042188
                     73,                0.78832,                 4.7263,                0.96954,                0.84601,                      1,                  0.995,                 0.4975,                 1.8151,                 7.4795,                 2.2868,             0.00041357,             0.00041357,             0.00041357
                     74,                0.72643,                  11.42,                0.83239,                0.84601,                      1,                  0.995,                 0.4975,                 1.8151,                 7.4795,                 2.2868,             0.00040486,             0.00040486,             0.00040486
                     75,                0.92238,                 4.3976,                 1.0392,                  0.844,                      1,                  0.995,                 0.4975,                 1.8664,                 7.9247,                 2.4037,             0.00039575,             0.00039575,             0.00039575
                     76,                0.97917,                 5.3835,                 1.5176,                  0.844,                      1,                  0.995,                 0.4975,                 1.8664,                 7.9247,                 2.4037,             0.00038625,             0.00038625,             0.00038625
                     77,                0.71291,                 4.5201,                 1.0702,                  0.844,                      1,                  0.995,                 0.4975,                 1.8664,                 7.9247,                 2.4037,             0.00037635,             0.00037635,             0.00037635
                     78,                0.84346,                 2.7184,                 1.0581,                0.62705,                      1,                  0.995,                 0.4975,                 1.7618,                 7.1232,                 2.1498,             0.00036606,             0.00036606,             0.00036606
                     79,                0.92673,                 6.1421,                 1.3347,                0.62705,                      1,                  0.995,                 0.4975,                 1.7618,                 7.1232,                 2.1498,             0.00035537,             0.00035537,             0.00035537
                     80,                 0.7117,                 2.4329,                0.88592,                0.62705,                      1,                  0.995,                 0.4975,                 1.7618,                 7.1232,                 2.1498,             0.00034428,             0.00034428,             0.00034428
                     81,                 1.0208,                 2.3493,                0.99178,                0.61282,                      1,                  0.995,                 0.4975,                 1.7023,                  7.109,                 1.9057,              0.0003328,              0.0003328,              0.0003328
                     82,                0.91589,                 3.2207,                 1.0441,                0.61282,                      1,                  0.995,                 0.4975,                 1.7023,                  7.109,                 1.9057,             0.00032092,             0.00032092,             0.00032092
                     83,                0.61586,                 3.1162,                0.90473,                0.61282,                      1,                  0.995,                 0.4975,                 1.7023,                  7.109,                 1.9057,             0.00030865,             0.00030865,             0.00030865
                     84,                0.49954,                  2.522,                0.79445,                0.76701,                      1,                  0.995,                 0.4975,                  1.645,                 7.2122,                 1.8134,             0.00029598,             0.00029598,             0.00029598
                     85,                0.87515,                 6.1787,                0.98841,                0.76701,                      1,                  0.995,                 0.4975,                  1.645,                 7.2122,                 1.8134,             0.00028291,             0.00028291,             0.00028291
                     86,                0.88845,                 6.2928,                0.98554,                0.76701,                      1,                  0.995,                 0.4975,                  1.645,                 7.2122,                 1.8134,             0.00026945,             0.00026945,             0.00026945
                     87,                0.96457,                 5.9264,                 1.2069,                0.76701,                      1,                  0.995,                 0.4975,                  1.645,                 7.2122,                 1.8134,             0.00025559,             0.00025559,             0.00025559
                     88,                0.70319,                 2.9769,                  1.022,                0.87543,                      1,                  0.995,                 0.4975,                 1.5989,                  7.236,                  1.673,             0.00024134,             0.00024134,             0.00024134
                     89,                0.65675,                 2.2126,                0.84124,                0.87543,                      1,                  0.995,                 0.4975,                 1.5989,                  7.236,                  1.673,             0.00022669,             0.00022669,             0.00022669
                     90,                0.78457,                 4.2005,                0.94658,                0.87543,                      1,                  0.995,                 0.4975,                 1.5989,                  7.236,                  1.673,             0.00021164,             0.00021164,             0.00021164
                     91,                0.81961,                 3.6761,                0.72378,                0.87543,                      1,                  0.995,                 0.4975,                 1.5989,                  7.236,                  1.673,              0.0001962,              0.0001962,              0.0001962
                     92,                0.70246,                 3.7957,                0.98865,                0.91053,                      1,                  0.995,                 0.4975,                 1.6194,                  7.053,                 1.7059,             0.00018036,             0.00018036,             0.00018036
                     93,                 0.6059,                 5.2241,                0.95885,                0.91053,                      1,                  0.995,                 0.4975,                 1.6194,                  7.053,                 1.7059,             0.00016413,             0.00016413,             0.00016413
                     94,                0.48977,                 4.5611,                0.79128,                0.91053,                      1,                  0.995,                 0.4975,                 1.6194,                  7.053,                 1.7059,              0.0001475,              0.0001475,              0.0001475
                     95,                0.35279,                 8.3905,                0.65061,                0.91053,                      1,                  0.995,                 0.4975,                 1.6194,                  7.053,                 1.7059,             0.00013047,             0.00013047,             0.00013047
                     96,                0.73116,                 5.9029,                0.97381,                0.92098,                      1,                  0.995,                 0.4975,                 1.6576,                 6.9175,                 1.7406,             0.00011305,             0.00011305,             0.00011305
                     97,                0.58972,                 5.4846,                 1.0052,                0.92098,                      1,                  0.995,                 0.4975,                 1.6576,                 6.9175,                 1.7406,             9.5232e-05,             9.5232e-05,             9.5232e-05
                     98,                0.77677,                 9.8042,                 1.2498,                0.92098,                      1,                  0.995,                 0.4975,                 1.6576,                 6.9175,                 1.7406,             7.7018e-05,             7.7018e-05,             7.7018e-05
                     99,                0.80906,                 5.3005,                 1.0074,                0.92098,                      1,                  0.995,                 0.4975,                 1.6576,                 6.9175,                 1.7406,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    100,                 1.0225,                 4.0848,                 1.0637,                0.93181,                      1,                  0.995,                 0.4975,                 1.6681,                 6.7343,                 1.7549,             3.9402e-05,             3.9402e-05,             3.9402e-05
