                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.1588,                 2.7729,                 1.0917,                0.06915,                      1,                  0.199,                 0.1194,                 1.3917,                 6.7669,                 1.5214,               0.000901,               0.000901,               0.000901
                     52,                 1.0404,                 7.2979,                0.95347,                0.06915,                      1,                  0.199,                 0.1194,                 1.3917,                 6.7669,                 1.5214,               0.000917,               0.000917,               0.000917
                     53,                 1.4161,                 2.9114,                 1.1655,                0.06915,                      1,                  0.199,                 0.1194,                 1.3917,                 6.7669,                 1.5214,             0.00093292,             0.00093292,             0.00093292
                     54,                0.87206,                 2.3239,                 1.1052,                0.01019,                      1,                0.02551,                0.01531,                 1.6475,                 7.4601,                 1.8974,             0.00094876,             0.00094876,             0.00094876
                     55,                  1.135,                 3.2282,                0.92292,                0.01019,                      1,                0.02551,                0.01531,                 1.6475,                 7.4601,                 1.8974,             0.00096453,             0.00096453,             0.00096453
                     56,                  0.755,                 8.1228,                 1.0363,                0.01019,                      1,                0.02551,                0.01531,                 1.6475,                 7.4601,                 1.8974,             0.00098021,             0.00098021,             0.00098021
                     57,                0.89388,                 2.9355,                0.98771,                0.02082,                      1,                0.03827,                0.01913,                 1.8214,                 7.5678,                  2.272,             0.00099581,             0.00099581,             0.00099581
                     58,                 1.0902,                 2.1246,                0.96986,                0.02082,                      1,                0.03827,                0.01913,                 1.8214,                 7.5678,                  2.272,              0.0010113,              0.0010113,              0.0010113
                     59,                 1.2236,                 3.4181,                 1.4405,                0.02082,                      1,                0.03827,                0.01913,                 1.8214,                 7.5678,                  2.272,              0.0010268,              0.0010268,              0.0010268
                     60,                 0.8228,                 4.3051,                 1.1059,                0.01789,                      1,                0.02618,                 0.0117,                 1.9773,                 8.4284,                 2.3681,              0.0010422,              0.0010422,              0.0010422
                     61,                0.93655,                 2.9687,                 1.0192,                0.01789,                      1,                0.02618,                 0.0117,                 1.9773,                 8.4284,                 2.3681,              0.0010574,              0.0010574,              0.0010574
                     62,                0.73412,                 4.0839,                 1.0538,                0.01789,                      1,                0.02618,                 0.0117,                 1.9773,                 8.4284,                 2.3681,              0.0010726,              0.0010726,              0.0010726
                     63,                0.81432,                  3.845,                0.95152,                0.00333,                      1,                0.03554,                0.02132,                 1.6522,                 7.0007,                 1.8668,              0.0010878,              0.0010878,              0.0010878
                     64,                 1.2683,                 3.6978,                 1.0988,                0.00333,                      1,                0.03554,                0.02132,                 1.6522,                 7.0007,                 1.8668,              0.0011028,              0.0011028,              0.0011028
                     65,                0.82249,                 3.7943,                0.93235,                0.00333,                      1,                0.03554,                0.02132,                 1.6522,                 7.0007,                 1.8668,              0.0011178,              0.0011178,              0.0011178
                     66,                 1.1029,                 4.1635,                 1.0496,                0.04158,                      1,                0.04975,                0.02488,                 1.7849,                  7.979,                 2.1383,              0.0011327,              0.0011327,              0.0011327
                     67,                 1.1114,                 4.2959,                 1.0822,                0.04158,                      1,                0.04975,                0.02488,                 1.7849,                  7.979,                 2.1383,              0.0011475,              0.0011475,              0.0011475
                     68,                 1.0086,                 2.2452,                0.95369,                0.04158,                      1,                0.04975,                0.02488,                 1.7849,                  7.979,                 2.1383,              0.0011622,              0.0011622,              0.0011622
                     69,                 1.5905,                 4.2199,                 1.5599,                0.93636,                      1,                  0.995,                 0.4975,                 1.8716,                 6.3203,                 2.4659,              0.0011769,              0.0011769,              0.0011769
                     70,                0.94719,                 2.4683,                0.98891,                0.93636,                      1,                  0.995,                 0.4975,                 1.8716,                 6.3203,                 2.4659,              0.0011915,              0.0011915,              0.0011915
                     71,                  1.063,                 3.6889,                 1.1201,                0.93636,                      1,                  0.995,                 0.4975,                 1.8716,                 6.3203,                 2.4659,               0.001206,               0.001206,               0.001206
                     72,                 1.0698,                   2.94,                 1.2946,                0.96089,                      1,                  0.995,                 0.4975,                 1.8772,                  6.386,                 2.3603,              0.0012204,              0.0012204,              0.0012204
                     73,                0.97495,                 4.4598,                 1.0071,                0.96089,                      1,                  0.995,                 0.4975,                 1.8772,                  6.386,                 2.3603,              0.0012347,              0.0012347,              0.0012347
                     74,                 1.0851,                 13.768,                0.95194,                0.96089,                      1,                  0.995,                 0.4975,                 1.8772,                  6.386,                 2.3603,               0.001249,               0.001249,               0.001249
                     75,                 1.3979,                  3.977,                 1.2226,                0.96436,                      1,                  0.995,                0.49799,                  1.852,                 6.3352,                 2.2483,              0.0012632,              0.0012632,              0.0012632
                     76,                0.94825,                  5.454,                 1.3117,                0.96436,                      1,                  0.995,                0.49799,                  1.852,                 6.3352,                 2.2483,              0.0012773,              0.0012773,              0.0012773
                     77,                 0.8237,                 3.9951,                 1.1877,                0.96436,                      1,                  0.995,                0.49799,                  1.852,                 6.3352,                 2.2483,              0.0012913,              0.0012913,              0.0012913
                     78,                 1.0726,                 2.6066,                 1.1059,                0.00616,                      1,                  0.995,                  0.597,                 1.6447,                 6.1689,                  1.799,              0.0013052,              0.0013052,              0.0013052
                     79,                0.97493,                 5.2342,                 1.2696,                0.00616,                      1,                  0.995,                  0.597,                 1.6447,                 6.1689,                  1.799,              0.0013191,              0.0013191,              0.0013191
                     80,                 1.0484,                 2.9718,                0.99381,                0.00616,                      1,                  0.995,                  0.597,                 1.6447,                 6.1689,                  1.799,              0.0013329,              0.0013329,              0.0013329
                     81,                 1.0819,                  2.903,                0.97392,                0.02503,                      1,                0.02764,                0.01658,                 1.3375,                 12.548,                 1.5083,              0.0013466,              0.0013466,              0.0013466
                     82,                 1.0017,                 3.1351,                 1.0949,                0.02503,                      1,                0.02764,                0.01658,                 1.3375,                 12.548,                 1.5083,              0.0013602,              0.0013602,              0.0013602
                     83,                0.61062,                 2.6448,                  0.965,                0.02503,                      1,                0.02764,                0.01658,                 1.3375,                 12.548,                 1.5083,              0.0013737,              0.0013737,              0.0013737
                     84,                0.66731,                 2.3369,                0.88567,                0.94584,                      1,                  0.995,                  0.597,                 1.4558,                 4.2835,                 1.4684,              0.0013872,              0.0013872,              0.0013872
                     85,                 1.4227,                 5.4617,                 1.3043,                0.94584,                      1,                  0.995,                  0.597,                 1.4558,                 4.2835,                 1.4684,              0.0014006,              0.0014006,              0.0014006
                     86,                 1.0011,                 5.0804,                 1.0493,                0.94584,                      1,                  0.995,                  0.597,                 1.4558,                 4.2835,                 1.4684,              0.0014139,              0.0014139,              0.0014139
                     87,                 1.0752,                 4.7768,                 1.2791,                0.94584,                      1,                  0.995,                  0.597,                 1.4558,                 4.2835,                 1.4684,              0.0014271,              0.0014271,              0.0014271
                     88,                 1.0434,                 2.9503,                 1.2811,                 0.9298,                      1,                  0.995,                  0.597,                 1.4527,                 4.8317,                 1.4638,              0.0014403,              0.0014403,              0.0014403
                     89,                0.63742,                 2.2333,                0.87734,                 0.9298,                      1,                  0.995,                  0.597,                 1.4527,                 4.8317,                 1.4638,              0.0014533,              0.0014533,              0.0014533
                     90,                0.77671,                 3.7221,                0.95299,                 0.9298,                      1,                  0.995,                  0.597,                 1.4527,                 4.8317,                 1.4638,              0.0014663,              0.0014663,              0.0014663
                     91,                0.64145,                 3.0717,                  1.035,                 0.9298,                      1,                  0.995,                  0.597,                 1.4527,                 4.8317,                 1.4638,              0.0014792,              0.0014792,              0.0014792
                     92,                0.67576,                 1.9532,                0.94225,                0.94589,                      1,                  0.995,                  0.597,                 1.5215,                 4.7603,                 1.6325,              0.0014921,              0.0014921,              0.0014921
                     93,                0.43063,                 3.0514,                0.98522,                0.94589,                      1,                  0.995,                  0.597,                 1.5215,                 4.7603,                 1.6325,              0.0015048,              0.0015048,              0.0015048
                     94,                 1.0065,                 2.8317,                 1.3298,                0.94589,                      1,                  0.995,                  0.597,                 1.5215,                 4.7603,                 1.6325,              0.0015175,              0.0015175,              0.0015175
                     95,                 1.0182,                 2.3623,                0.96435,                0.94589,                      1,                  0.995,                  0.597,                 1.5215,                 4.7603,                 1.6325,              0.0015301,              0.0015301,              0.0015301
                     96,                0.97845,                 2.8467,                 1.3091,                0.95595,                      1,                  0.995,                  0.597,                 1.6451,                 3.7207,                 1.7545,              0.0015426,              0.0015426,              0.0015426
                     97,                 1.3119,                 5.8321,                 1.2651,                0.95595,                      1,                  0.995,                  0.597,                 1.6451,                 3.7207,                 1.7545,               0.001555,               0.001555,               0.001555
                     98,                 1.0875,                 9.0129,                 1.4543,                0.95595,                      1,                  0.995,                  0.597,                 1.6451,                 3.7207,                 1.7545,              0.0015674,              0.0015674,              0.0015674
                     99,                0.94641,                 1.8222,                  0.894,                0.95595,                      1,                  0.995,                  0.597,                 1.6451,                 3.7207,                 1.7545,              0.0015797,              0.0015797,              0.0015797
                    100,                 1.8921,                 6.7851,                 1.6326,                0.95836,                      1,                  0.995,                  0.597,                 1.7858,                 3.9323,                  1.881,              0.0015919,              0.0015919,              0.0015919
                    101,                0.84764,                 4.1726,                   1.12,                0.95836,                      1,                  0.995,                  0.597,                 1.7858,                 3.9323,                  1.881,               0.001604,               0.001604,               0.001604
                    102,                0.82943,                  3.396,                0.96709,                0.95836,                      1,                  0.995,                  0.597,                 1.7858,                 3.9323,                  1.881,                 0.0016,                 0.0016,                 0.0016
                    103,                 1.7926,                 10.081,                 1.6285,                0.95836,                      1,                  0.995,                  0.597,                 1.7858,                 3.9323,                  1.881,              0.0015961,              0.0015961,              0.0015961
                    104,                 1.1932,                 4.7267,                 1.3747,                0.95732,                      1,                  0.995,                 0.6965,                 1.5539,                 4.6763,                 1.5722,              0.0015921,              0.0015921,              0.0015921
                    105,                0.62769,                 10.793,                 1.0683,                0.95732,                      1,                  0.995,                 0.6965,                 1.5539,                 4.6763,                 1.5722,              0.0015882,              0.0015882,              0.0015882
                    106,                 1.1016,                 2.3045,                 1.0626,                0.95732,                      1,                  0.995,                 0.6965,                 1.5539,                 4.6763,                 1.5722,              0.0015842,              0.0015842,              0.0015842
                    107,                0.80789,                 2.2173,                0.97311,                0.95732,                      1,                  0.995,                 0.6965,                 1.5539,                 4.6763,                 1.5722,              0.0015802,              0.0015802,              0.0015802
                    108,                 1.2084,                 5.3571,                 1.4065,                0.97249,                      1,                  0.995,                 0.4975,                 1.5479,                 3.7703,                 1.7529,              0.0015763,              0.0015763,              0.0015763
                    109,                0.93174,                 2.5307,                0.83434,                0.97249,                      1,                  0.995,                 0.4975,                 1.5479,                 3.7703,                 1.7529,              0.0015723,              0.0015723,              0.0015723
                    110,                0.78667,                 2.8395,                 1.0529,                0.97249,                      1,                  0.995,                 0.4975,                 1.5479,                 3.7703,                 1.7529,              0.0015684,              0.0015684,              0.0015684
                    111,                0.72203,                 4.9314,                 1.2324,                0.97249,                      1,                  0.995,                 0.4975,                 1.5479,                 3.7703,                 1.7529,              0.0015644,              0.0015644,              0.0015644
                    112,                 1.0974,                 1.8787,                 1.1183,                 0.9691,                      1,                  0.995,                 0.4975,                  1.703,                 4.3644,                 2.0522,              0.0015604,              0.0015604,              0.0015604
                    113,                 1.0323,                 2.1624,                 1.2531,                 0.9691,                      1,                  0.995,                 0.4975,                  1.703,                 4.3644,                 2.0522,              0.0015565,              0.0015565,              0.0015565
                    114,                0.89693,                 2.4266,                0.96101,                 0.9691,                      1,                  0.995,                 0.4975,                  1.703,                 4.3644,                 2.0522,              0.0015525,              0.0015525,              0.0015525
                    115,                 0.9657,                 2.4218,                 1.1511,                 0.9691,                      1,                  0.995,                 0.4975,                  1.703,                 4.3644,                 2.0522,              0.0015486,              0.0015486,              0.0015486
                    116,                 1.1473,                  2.618,                  1.361,                0.96548,                      1,                  0.995,                  0.597,                 1.5593,                 2.7091,                 1.7718,              0.0015446,              0.0015446,              0.0015446
                    117,                0.94556,                 2.8422,                 1.4639,                0.96548,                      1,                  0.995,                  0.597,                 1.5593,                 2.7091,                 1.7718,              0.0015406,              0.0015406,              0.0015406
                    118,                0.99893,                 3.1347,                 1.3588,                0.96548,                      1,                  0.995,                  0.597,                 1.5593,                 2.7091,                 1.7718,              0.0015367,              0.0015367,              0.0015367
                    119,                 1.0651,                 1.9767,                0.99985,                0.96548,                      1,                  0.995,                  0.597,                 1.5593,                 2.7091,                 1.7718,              0.0015327,              0.0015327,              0.0015327
                    120,                0.80989,                 2.5592,                 1.1013,                0.96881,                      1,                  0.995,                  0.597,                 1.5386,                 3.4657,                 1.5365,              0.0015288,              0.0015288,              0.0015288
                    121,                0.95924,                 2.1131,                 1.0279,                0.96881,                      1,                  0.995,                  0.597,                 1.5386,                 3.4657,                 1.5365,              0.0015248,              0.0015248,              0.0015248
                    122,                 1.0045,                 3.8055,                 1.2464,                0.96881,                      1,                  0.995,                  0.597,                 1.5386,                 3.4657,                 1.5365,              0.0015208,              0.0015208,              0.0015208
                    123,                0.98627,                 3.3664,                 1.0819,                0.96881,                      1,                  0.995,                  0.597,                 1.5386,                 3.4657,                 1.5365,              0.0015169,              0.0015169,              0.0015169
                    124,                 1.2152,                 4.6662,                 1.0609,                0.96228,                      1,                  0.995,                  0.597,                 1.7317,                 2.2565,                 1.8293,              0.0015129,              0.0015129,              0.0015129
                    125,                 1.0744,                 3.0563,                 1.1236,                0.96228,                      1,                  0.995,                  0.597,                 1.7317,                 2.2565,                 1.8293,               0.001509,               0.001509,               0.001509
                    126,                0.71844,                 3.2171,                 1.0448,                0.96228,                      1,                  0.995,                  0.597,                 1.7317,                 2.2565,                 1.8293,               0.001505,               0.001505,               0.001505
                    127,                0.80353,                 3.1887,                 1.0893,                0.96228,                      1,                  0.995,                  0.597,                 1.7317,                 2.2565,                 1.8293,               0.001501,               0.001501,               0.001501
                    128,                0.91441,                 2.0376,                0.97001,                0.95548,                      1,                  0.995,                 0.4975,                 1.7595,                 3.0001,                 2.2078,              0.0014971,              0.0014971,              0.0014971
                    129,                 0.7389,                 2.5155,                 0.8448,                0.95548,                      1,                  0.995,                 0.4975,                 1.7595,                 3.0001,                 2.2078,              0.0014931,              0.0014931,              0.0014931
                    130,                 1.1311,                 1.8167,                 1.1705,                0.95548,                      1,                  0.995,                 0.4975,                 1.7595,                 3.0001,                 2.2078,              0.0014892,              0.0014892,              0.0014892
                    131,                 1.0088,                 2.3848,                 1.2369,                0.95548,                      1,                  0.995,                 0.4975,                 1.7595,                 3.0001,                 2.2078,              0.0014852,              0.0014852,              0.0014852
                    132,                 1.1201,                 1.7372,                 1.1967,                0.96536,                      1,                  0.995,                0.49816,                 1.7446,                 2.9235,                 2.3731,              0.0014812,              0.0014812,              0.0014812
                    133,                0.98626,                 4.0967,                0.77868,                0.96536,                      1,                  0.995,                0.49816,                 1.7446,                 2.9235,                 2.3731,              0.0014773,              0.0014773,              0.0014773
                    134,                0.86704,                 1.6444,                0.87158,                0.96536,                      1,                  0.995,                0.49816,                 1.7446,                 2.9235,                 2.3731,              0.0014733,              0.0014733,              0.0014733
                    135,                0.89624,                 2.7853,                 1.2492,                0.96536,                      1,                  0.995,                0.49816,                 1.7446,                 2.9235,                 2.3731,              0.0014694,              0.0014694,              0.0014694
                    136,                0.78007,                 2.2358,                0.95874,                0.95072,                      1,                  0.995,                 0.4975,                 2.0995,                 2.6378,                  3.056,              0.0014654,              0.0014654,              0.0014654
                    137,                0.73638,                  3.037,                 1.0737,                0.95072,                      1,                  0.995,                 0.4975,                 2.0995,                 2.6378,                  3.056,              0.0014614,              0.0014614,              0.0014614
                    138,                0.96778,                 2.1098,                 1.0225,                0.95072,                      1,                  0.995,                 0.4975,                 2.0995,                 2.6378,                  3.056,              0.0014575,              0.0014575,              0.0014575
                    139,                0.67689,                   1.75,                0.93549,                0.95072,                      1,                  0.995,                 0.4975,                 2.0995,                 2.6378,                  3.056,              0.0014535,              0.0014535,              0.0014535
                    140,                0.67471,                 1.3695,                0.91972,                0.79934,                      1,                  0.995,                  0.398,                 2.0736,                 3.1329,                 3.2249,              0.0014496,              0.0014496,              0.0014496
                    141,                0.96608,                 2.1287,                  1.251,                0.79934,                      1,                  0.995,                  0.398,                 2.0736,                 3.1329,                 3.2249,              0.0014456,              0.0014456,              0.0014456
                    142,                   1.12,                 2.2777,                 1.2591,                0.79934,                      1,                  0.995,                  0.398,                 2.0736,                 3.1329,                 3.2249,              0.0014416,              0.0014416,              0.0014416
                    143,                 1.1165,                 1.6116,                0.99824,                0.79934,                      1,                  0.995,                  0.398,                 2.0736,                 3.1329,                 3.2249,              0.0014377,              0.0014377,              0.0014377
                    144,                0.63265,                 2.8414,                0.88627,                0.90734,                      1,                  0.995,                 0.4975,                 2.0723,                 3.1213,                 3.0817,              0.0014337,              0.0014337,              0.0014337
                    145,                0.52212,                 3.3887,                0.96151,                0.90734,                      1,                  0.995,                 0.4975,                 2.0723,                 3.1213,                 3.0817,              0.0014298,              0.0014298,              0.0014298
                    146,                0.90264,                 2.3131,                0.92067,                0.90734,                      1,                  0.995,                 0.4975,                 2.0723,                 3.1213,                 3.0817,              0.0014258,              0.0014258,              0.0014258
                    147,                 0.5363,                 4.7071,                0.91595,                0.90734,                      1,                  0.995,                 0.4975,                 2.0723,                 3.1213,                 3.0817,              0.0014218,              0.0014218,              0.0014218
                    148,                0.82228,                 1.8543,                  1.037,                0.23636,                      1,                  0.995,                 0.4975,                 1.8779,                 4.0602,                 2.3732,              0.0014179,              0.0014179,              0.0014179
                    149,                0.61277,                 2.5048,                0.86082,                0.23636,                      1,                  0.995,                 0.4975,                 1.8779,                 4.0602,                 2.3732,              0.0014139,              0.0014139,              0.0014139
                    150,                0.85946,                 3.0067,                0.99352,                0.23636,                      1,                  0.995,                 0.4975,                 1.8779,                 4.0602,                 2.3732,                0.00141,                0.00141,                0.00141
                    151,                0.79365,                 1.9004,                0.90701,                0.23636,                      1,                  0.995,                 0.4975,                 1.8779,                 4.0602,                 2.3732,               0.001406,               0.001406,               0.001406
                    152,                0.87699,                 1.8086,                0.97861,                0.96705,                      1,                  0.995,                 0.4975,                 1.7166,                  4.075,                 2.0142,               0.001402,               0.001402,               0.001402
                    153,                 0.8069,                 3.0519,                 1.1916,                0.96705,                      1,                  0.995,                 0.4975,                 1.7166,                  4.075,                 2.0142,              0.0013981,              0.0013981,              0.0013981
                    154,                0.75442,                 2.2377,                 1.0999,                0.96705,                      1,                  0.995,                 0.4975,                 1.7166,                  4.075,                 2.0142,              0.0013941,              0.0013941,              0.0013941
                    155,                0.88784,                 3.0166,                 1.2877,                0.96705,                      1,                  0.995,                 0.4975,                 1.7166,                  4.075,                 2.0142,              0.0013902,              0.0013902,              0.0013902
                    156,                  1.462,                 3.2444,                 1.6049,                0.97326,                      1,                  0.995,                  0.597,                 1.4972,                 3.4373,                 1.8157,              0.0013862,              0.0013862,              0.0013862
