                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.5465,                  1.223,                 1.4989,                0.86915,                0.88889,                0.90552,                0.48913,                 1.6128,                 1.0027,                 1.8981,              0.0015911,              0.0015911,              0.0015911
                     25,                 1.5308,                 1.2388,                  1.495,                0.98795,                0.96055,                0.97008,                0.50715,                 1.5316,                0.95898,                 1.8724,              0.0015878,              0.0015878,              0.0015878
                     26,                 1.5062,                 1.1377,                 1.4975,                0.97003,                0.97222,                0.97039,                0.46453,                 1.6659,                0.90386,                 1.9169,              0.0015845,              0.0015845,              0.0015845
                     27,                 1.5298,                 1.1387,                 1.5065,                0.99166,                0.91044,                0.94822,                 0.4784,                 1.7288,                  0.866,                   1.96,              0.0015812,              0.0015812,              0.0015812
                     28,                 1.4612,                 1.0804,                   1.43,                0.96647,                0.79706,                0.91259,                0.45154,                 1.7298,                 1.0024,                 1.9532,              0.0015779,              0.0015779,              0.0015779
                     29,                 1.4268,                0.98277,                 1.4078,                0.95695,                0.85581,                 0.9129,                0.54306,                 1.6433,                0.97837,                 1.8411,              0.0015746,              0.0015746,              0.0015746
                     30,                 1.3856,                0.96625,                 1.3716,                0.97556,                0.94444,                0.95603,                0.42952,                 1.9002,                0.97235,                 2.0239,              0.0015713,              0.0015713,              0.0015713
                     31,                 1.3996,                0.97794,                   1.41,                0.96862,                0.94444,                0.96701,                0.50824,                 1.6933,                 1.1372,                 1.9055,               0.001568,               0.001568,               0.001568
                     32,                 1.4764,                 1.1308,                 1.4955,                0.97989,                0.97222,                0.97011,                0.57831,                 1.4893,                0.84281,                 1.7078,              0.0015647,              0.0015647,              0.0015647
                     33,                 1.3998,                 1.0206,                 1.4273,                 0.9226,                0.86111,                0.93006,                0.56922,                  1.515,                0.94914,                 1.6944,              0.0015614,              0.0015614,              0.0015614
                     34,                 1.4354,                 1.0067,                 1.4407,                0.97603,                0.94034,                0.96231,                0.55951,                 1.4924,                0.78256,                 1.7519,              0.0015581,              0.0015581,              0.0015581
                     35,                 1.4572,                 1.0215,                 1.4459,                0.89254,                0.88359,                 0.9175,                0.50798,                 1.7338,                0.87229,                 1.8782,              0.0015548,              0.0015548,              0.0015548
                     36,                 1.4303,                0.99663,                 1.4227,                0.97505,                0.94444,                0.94102,                0.53345,                 1.6259,                0.90556,                  1.791,              0.0015515,              0.0015515,              0.0015515
                     37,                 1.3552,                0.91694,                 1.3969,                0.95762,                0.86651,                 0.9172,                0.47573,                 1.7156,                0.92016,                 1.8269,              0.0015482,              0.0015482,              0.0015482
                     38,                 1.4248,                0.92265,                 1.4354,                 0.9862,                0.91667,                0.93492,                0.47751,                 1.6878,                0.85553,                 1.8807,              0.0015449,              0.0015449,              0.0015449
                     39,                 1.3848,                0.98251,                 1.4013,                0.93927,                0.94444,                0.94841,                0.50958,                  1.539,                0.88464,                 1.7785,              0.0015416,              0.0015416,              0.0015416
                     40,                  1.448,                 1.0954,                 1.4232,                0.97781,                0.95025,                0.97036,                 0.5036,                 1.5272,                0.85534,                 1.7269,              0.0015383,              0.0015383,              0.0015383
                     41,                 1.3442,                 1.0062,                 1.3823,                0.98633,                0.93633,                 0.9656,                0.46249,                 1.5583,                0.83512,                 1.8885,               0.001535,               0.001535,               0.001535
                     42,                 1.3905,                0.96107,                 1.3636,                0.95764,                0.95589,                0.97011,                0.51754,                 1.6916,                0.82934,                 1.8619,              0.0015317,              0.0015317,              0.0015317
                     43,                 1.3876,                 1.0296,                 1.3809,                0.98216,                0.91667,                0.96541,                0.46946,                 1.7587,                 0.9972,                 1.8679,              0.0015284,              0.0015284,              0.0015284
                     44,                 1.4056,                 1.0082,                 1.4105,                0.97551,                0.94444,                0.96833,                0.53377,                 1.4755,                 0.8759,                 1.7306,              0.0015251,              0.0015251,              0.0015251
                     45,                 1.3561,                0.99886,                 1.3798,                0.93056,                0.85561,                0.89904,                0.42119,                 1.8578,                 1.3694,                 2.1161,              0.0015218,              0.0015218,              0.0015218
                     46,                 1.4037,                0.91606,                 1.4268,                0.93275,                0.91667,                0.91449,                 0.5104,                 1.5677,                 1.2436,                 1.9426,              0.0015185,              0.0015185,              0.0015185
                     47,                  1.267,                0.92445,                 1.3347,                 0.9605,                0.89823,                0.94791,                0.39826,                 1.7331,                 0.9146,                  2.037,              0.0015152,              0.0015152,              0.0015152
                     48,                 1.3566,                0.95245,                 1.4245,                0.98588,                0.93623,                0.96856,                0.48347,                 1.5906,                0.74497,                 1.9368,              0.0015119,              0.0015119,              0.0015119
                     49,                 1.4163,                0.94265,                 1.3958,                0.98015,                0.94019,                 0.9518,                0.47184,                 1.5101,                 0.6915,                 1.8348,              0.0015086,              0.0015086,              0.0015086
                     50,                 1.3293,                0.87682,                 1.3777,                0.98092,                0.94444,                0.96876,                0.49886,                 1.5674,                0.73393,                 1.8105,              0.0015053,              0.0015053,              0.0015053
                     51,                 1.2942,                0.89484,                 1.3559,                0.91996,                0.93369,                0.96926,                0.48326,                 1.7427,                0.87144,                  1.991,               0.001502,               0.001502,               0.001502
                     52,                 1.3023,                0.94226,                 1.3497,                0.78959,                0.87222,                  0.847,                0.40163,                 1.6604,                0.90753,                  1.964,              0.0014987,              0.0014987,              0.0014987
                     53,                 1.3256,                0.93942,                 1.3755,                0.98902,                0.94444,                0.96861,                0.48073,                 1.6308,                0.87499,                 1.9737,              0.0014954,              0.0014954,              0.0014954
                     54,                 1.2588,                0.90786,                 1.3218,                0.99178,                0.86111,                0.95938,                0.50779,                  1.602,                0.90389,                 1.8528,              0.0014921,              0.0014921,              0.0014921
                     55,                 1.3039,                 0.9302,                 1.3221,                0.98233,                0.90792,                0.95585,                0.52162,                 1.3872,                  0.831,                 1.6634,              0.0014888,              0.0014888,              0.0014888
                     56,                 1.2449,                 0.9143,                 1.3067,                0.94845,                0.91667,                0.94709,                0.52113,                 1.5389,                0.93259,                 1.7645,              0.0014855,              0.0014855,              0.0014855
                     57,                 1.2377,                0.86828,                 1.3087,                0.97969,                0.96432,                0.97081,                0.57151,                 1.4197,                0.86695,                 1.7086,              0.0014822,              0.0014822,              0.0014822
                     58,                 1.3046,                0.92663,                 1.3647,                0.98416,                0.91667,                0.94641,                0.55491,                 1.4706,                0.72763,                 1.7526,              0.0014789,              0.0014789,              0.0014789
                     59,                 1.3028,                0.93258,                 1.3579,                0.97307,                0.94444,                0.96693,                0.48388,                 1.6064,                0.84402,                 1.9011,              0.0014756,              0.0014756,              0.0014756
                     60,                 1.3415,                0.93006,                  1.349,                0.96628,                0.94444,                0.94084,                0.49027,                 1.5383,                 0.8165,                 1.8278,              0.0014723,              0.0014723,              0.0014723
                     61,                 1.2971,                0.87405,                 1.3282,                0.98603,                0.92419,                0.96872,                0.53594,                 1.4733,                0.70301,                 1.6863,               0.001469,               0.001469,               0.001469
                     62,                 1.2903,                0.83649,                 1.3349,                0.99153,                 0.8731,                0.93123,                0.41048,                  1.913,                0.89451,                 2.2863,              0.0014657,              0.0014657,              0.0014657
                     63,                 1.2775,                0.85557,                 1.3293,                0.91832,                0.88889,                0.87789,                 0.3918,                 2.1037,                 0.9938,                 2.4487,              0.0014624,              0.0014624,              0.0014624
                     64,                 1.2169,                0.84348,                  1.299,                0.99406,                0.93645,                0.96387,                0.50893,                 1.5076,                0.81966,                  1.824,              0.0014591,              0.0014591,              0.0014591
                     65,                 1.2597,                0.84315,                 1.3379,                0.96962,                0.90792,                0.96241,                0.48881,                 1.5615,                0.81342,                 1.8378,              0.0014558,              0.0014558,              0.0014558
                     66,                 1.2779,                0.87755,                  1.354,                0.99153,                0.91667,                 0.9412,                0.51989,                 1.5831,                0.84733,                 1.8754,              0.0014525,              0.0014525,              0.0014525
                     67,                 1.2446,                0.78714,                 1.3028,                0.98812,                0.91667,                0.93685,                0.49828,                 1.4449,                0.82064,                 1.7758,              0.0014492,              0.0014492,              0.0014492
                     68,                 1.2545,                0.84651,                 1.3182,                0.87156,                0.94444,                0.94024,                0.44042,                  1.541,                0.84342,                 1.9433,              0.0014459,              0.0014459,              0.0014459
                     69,                 1.2346,                0.80158,                 1.3028,                0.99032,                0.94342,                 0.9407,                0.49995,                 1.4426,                0.64855,                 1.8389,              0.0014426,              0.0014426,              0.0014426
                     70,                 1.2251,                0.80834,                  1.296,                0.99264,                0.92005,                0.97056,                0.52747,                 1.4629,                0.64157,                 1.7207,              0.0014393,              0.0014393,              0.0014393
                     71,                  1.209,                0.79085,                 1.2766,                 0.9909,                0.94444,                0.96848,                0.59689,                  1.421,                0.66688,                 1.6526,               0.001436,               0.001436,               0.001436
                     72,                 1.2006,                 0.7851,                 1.3049,                0.98463,                0.94444,                0.96217,                0.58265,                 1.4477,                0.65213,                 1.6862,              0.0014327,              0.0014327,              0.0014327
                     73,                 1.2493,                0.81137,                 1.3089,                0.77741,                0.72222,                0.70917,                0.30076,                 1.9574,                 1.4755,                 2.0385,              0.0014294,              0.0014294,              0.0014294
                     74,                 1.1887,                 0.8216,                 1.3236,                0.99085,                0.91667,                0.94787,                0.51984,                 1.4748,                0.73605,                 1.7564,              0.0014261,              0.0014261,              0.0014261
                     75,                 1.1909,                0.74298,                 1.2734,                0.94832,                0.94444,                0.95167,                0.49404,                 1.4801,                0.75638,                 1.7904,              0.0014228,              0.0014228,              0.0014228
                     76,                  1.255,                0.84328,                 1.3164,                0.98767,                0.94961,                0.97019,                0.47213,                 1.4661,                0.67809,                 1.7149,              0.0014195,              0.0014195,              0.0014195
                     77,                 1.2158,                0.83477,                 1.3136,                 0.9759,                0.94444,                0.94656,                0.51997,                 1.4567,                0.69044,                 1.7318,              0.0014161,              0.0014161,              0.0014161
                     78,                 1.1332,                0.74582,                 1.2118,                0.94221,                0.91667,                0.93415,                0.44376,                 1.6264,                0.83428,                  1.898,              0.0014128,              0.0014128,              0.0014128
                     79,                 1.2523,                0.80134,                 1.3375,                0.88835,                0.94444,                0.92807,                0.48503,                 1.4731,                0.92149,                 1.8328,              0.0014095,              0.0014095,              0.0014095
                     80,                 1.1405,                0.75781,                 1.2203,                0.98949,                0.94444,                0.94602,                0.53029,                 1.5442,                0.71124,                 1.7763,              0.0014062,              0.0014062,              0.0014062
                     81,                 1.1909,                0.86016,                 1.2946,                0.98224,                0.91924,                0.94548,                0.50139,                 1.6416,                0.72425,                 1.9105,              0.0014029,              0.0014029,              0.0014029
                     82,                 1.1124,                0.73824,                 1.2383,                0.99075,                0.91667,                0.92228,                0.47174,                 1.6265,                0.92353,                 1.8974,              0.0013996,              0.0013996,              0.0013996
                     83,                 1.1203,                0.75039,                 1.2646,                0.40143,                0.19444,                0.20309,                0.10589,                 1.9662,                 3.1244,                 2.0705,              0.0013963,              0.0013963,              0.0013963
                     84,                 1.1616,                0.77247,                 1.2603,                0.97724,                0.91667,                0.92603,                 0.4734,                 1.4763,                0.77204,                 1.7556,               0.001393,               0.001393,               0.001393
                     85,                 1.0905,                0.72383,                 1.2075,                 0.8267,                0.94444,                0.91195,                0.50521,                   1.47,                0.86209,                 1.7383,              0.0013897,              0.0013897,              0.0013897
                     86,                 1.1391,                0.75615,                 1.2605,                0.98432,                0.91667,                0.94528,                0.46944,                 1.7562,                0.81668,                 2.0609,              0.0013864,              0.0013864,              0.0013864
                     87,                 1.1888,                0.78042,                 1.2826,                0.98604,                0.91667,                0.93371,                0.48492,                 1.5564,                0.68076,                 1.9009,              0.0013831,              0.0013831,              0.0013831
                     88,                 1.1726,                0.77028,                 1.2597,                0.98119,                0.93712,                0.94332,                0.50983,                 1.5592,                0.63422,                 1.9245,              0.0013798,              0.0013798,              0.0013798
                     89,                 1.1711,                0.75742,                 1.2863,                 0.9885,                0.91667,                0.91766,                0.45745,                 1.8537,                0.81143,                 2.2217,              0.0013765,              0.0013765,              0.0013765
                     90,                 1.1254,                0.77173,                 1.2344,                0.90448,                0.88889,                0.88103,                0.39738,                 2.1109,                0.80349,                 2.4611,              0.0013732,              0.0013732,              0.0013732
                     91,                 1.1238,                0.76658,                 1.2332,                0.98433,                0.91667,                0.94517,                 0.4832,                 1.6492,                0.72557,                  1.967,              0.0013699,              0.0013699,              0.0013699
                     92,                 1.2016,                0.78885,                 1.2531,                0.99067,                0.93973,                0.96473,                0.49098,                  1.621,                0.71824,                 1.8617,              0.0013666,              0.0013666,              0.0013666
                     93,                 1.1121,                0.72672,                 1.2423,                 0.9796,                0.88889,                0.92091,                0.48875,                 1.6702,                0.79871,                  1.932,              0.0013633,              0.0013633,              0.0013633
                     94,                 1.0881,                0.69219,                  1.223,                 0.9638,                0.86111,                0.90873,                0.47205,                 1.7508,                 1.1599,                  1.926,                0.00136,                0.00136,                0.00136
                     95,                 1.0857,                0.67133,                 1.2197,                0.98005,                0.97222,                0.97007,                0.46079,                 1.5814,                0.82914,                 1.9736,              0.0013567,              0.0013567,              0.0013567
                     96,                 1.1445,                0.72441,                 1.2426,                0.97704,                0.97222,                 0.9716,                0.50318,                  1.503,                0.72977,                 1.8614,              0.0013534,              0.0013534,              0.0013534
                     97,                  1.127,                 0.7597,                 1.2423,                0.95526,                0.91667,                0.94069,                0.50613,                 1.5006,                0.67424,                 1.8162,              0.0013501,              0.0013501,              0.0013501
                     98,                 1.1694,                0.75673,                 1.2564,                0.98142,                0.81667,                0.84807,                0.49245,                 1.6336,                 0.7151,                 1.9859,              0.0013468,              0.0013468,              0.0013468
                     99,                 1.1511,                0.75407,                 1.2303,                0.99026,                0.95694,                0.97366,                0.46078,                 1.6025,                0.74366,                 1.9165,              0.0013435,              0.0013435,              0.0013435
                    100,                 1.1142,                0.74641,                 1.2465,                0.98926,                0.93772,                0.95395,                0.49109,                 1.5517,                0.64761,                  1.963,              0.0013402,              0.0013402,              0.0013402
                    101,                 1.1141,                0.73841,                 1.2163,                0.98982,                0.91667,                 0.9406,                0.50965,                 1.4967,                0.62573,                 1.8737,              0.0013369,              0.0013369,              0.0013369
                    102,                 1.1409,                0.74524,                 1.2508,                0.98802,                0.91667,                 0.9634,                0.50785,                 1.5996,                 0.7647,                 1.8609,              0.0013336,              0.0013336,              0.0013336
                    103,                 1.0394,                0.68938,                  1.207,                 0.9874,                0.95012,                0.97024,                0.48478,                 1.4815,                0.66127,                 1.8185,              0.0013303,              0.0013303,              0.0013303
                    104,                 1.1662,                0.73149,                 1.2514,                0.99423,                0.94199,                0.96853,                0.50336,                 1.6044,                0.74037,                 1.9082,               0.001327,               0.001327,               0.001327
                    105,                  1.077,                0.69985,                 1.2126,                0.87784,                0.74094,                0.93156,                0.42944,                 1.8386,                0.95659,                 2.2387,              0.0013237,              0.0013237,              0.0013237
                    106,                 1.1447,                0.76386,                 1.2723,                0.98286,                0.91049,                0.96091,                 0.4162,                 2.0022,                0.80756,                 2.1932,              0.0013204,              0.0013204,              0.0013204
                    107,                  1.116,                0.79835,                  1.243,                0.97974,                0.96706,                0.97134,                0.48976,                 1.5055,                0.76163,                 1.7801,              0.0013171,              0.0013171,              0.0013171
                    108,                 1.0851,                 0.7158,                 1.2066,                0.98942,                0.96592,                0.97234,                0.47352,                  1.487,                0.64474,                 1.8261,              0.0013138,              0.0013138,              0.0013138
                    109,                 1.0534,                0.72871,                 1.1849,                0.99428,                0.94801,                0.97031,                0.52284,                 1.4261,                0.59908,                 1.7935,              0.0013105,              0.0013105,              0.0013105
                    110,                 1.0767,                0.68497,                  1.196,                  0.987,                0.91667,                0.94415,                0.50434,                 1.5839,                0.68219,                 1.9244,              0.0013072,              0.0013072,              0.0013072
                    111,                 1.1264,                0.71912,                 1.2153,                0.95675,                0.91667,                0.93872,                0.42199,                 1.7734,                0.75814,                 2.3089,              0.0013039,              0.0013039,              0.0013039
                    112,                 1.1432,                0.75755,                 1.2442,                0.93866,                0.90757,                0.91838,                0.45444,                 1.7313,                0.76565,                 2.1259,              0.0013006,              0.0013006,              0.0013006
                    113,                 1.0386,                 0.6762,                 1.1909,                0.99255,                0.91667,                0.92158,                0.49313,                 1.5603,                0.67803,                 1.8872,              0.0012973,              0.0012973,              0.0012973
                    114,                 1.0185,                0.66471,                 1.1991,                0.99272,                0.91667,                0.93884,                 0.5195,                 1.4973,                0.64168,                 1.8323,               0.001294,               0.001294,               0.001294
                    115,                 0.9759,                0.67007,                 1.1683,                0.95427,                0.91667,                0.91549,                0.42778,                 1.6517,                 0.7643,                 1.9377,              0.0012907,              0.0012907,              0.0012907
                    116,                 1.0187,                0.65279,                 1.1621,                  0.994,                0.92174,                0.94037,                0.51617,                  1.618,                0.66533,                 1.9669,              0.0012874,              0.0012874,              0.0012874
                    117,                 1.0325,                0.65004,                  1.174,                0.95557,                0.88889,                0.91432,                0.43824,                 1.8098,                0.92612,                 2.1359,              0.0012841,              0.0012841,              0.0012841
                    118,                  1.134,                0.70794,                 1.2335,                0.97275,                0.93796,                0.94008,                0.52413,                  1.582,                 1.1035,                 1.8707,              0.0012808,              0.0012808,              0.0012808
                    119,                 1.0583,                0.68584,                 1.2245,                0.93967,                0.97222,                0.96712,                0.49512,                 1.5122,                0.73679,                 1.7943,              0.0012775,              0.0012775,              0.0012775
                    120,                 1.1164,                 0.7851,                 1.2262,                0.96173,                0.96203,                0.97121,                0.49831,                 1.5643,                0.76882,                 1.8471,              0.0012742,              0.0012742,              0.0012742
                    121,                 1.0505,                0.70522,                 1.1953,                0.98247,                0.91667,                0.95637,                0.48543,                 1.5255,                0.70024,                 1.8951,              0.0012709,              0.0012709,              0.0012709
                    122,                 1.0292,                0.69428,                 1.1895,                0.98669,                0.91667,                0.93628,                 0.4544,                 1.5417,                 0.6978,                 1.9235,              0.0012676,              0.0012676,              0.0012676
                    123,                 1.0551,                0.74198,                  1.197,                0.97711,                0.91667,                0.96544,                0.49826,                 1.5185,                0.84165,                 1.8944,              0.0012643,              0.0012643,              0.0012643
                    124,                 1.1053,                0.72073,                 1.2115,                0.98706,                0.92573,                0.94745,                 0.5139,                 1.5312,                0.70735,                 1.8169,               0.001261,               0.001261,               0.001261
                    125,                0.99283,                0.63237,                 1.1452,                0.97504,                0.91191,                0.93773,                0.49121,                  1.609,                0.69697,                 1.9318,              0.0012577,              0.0012577,              0.0012577
                    126,                  1.014,                0.67998,                 1.1813,                0.95446,                0.94372,                 0.9414,                 0.5275,                 1.5586,                0.74101,                 1.8954,              0.0012544,              0.0012544,              0.0012544
                    127,                 1.0355,                0.66297,                 1.1851,                0.98486,                0.97222,                0.97012,                 0.5179,                 1.5515,                0.70758,                 1.8621,              0.0012511,              0.0012511,              0.0012511
                    128,                 1.0133,                0.62303,                  1.173,                0.99048,                0.96958,                0.97052,                0.49678,                 1.4816,                0.67257,                 1.8735,              0.0012478,              0.0012478,              0.0012478
                    129,                 1.0153,                 0.6353,                 1.2172,                0.99319,                 0.9523,                0.97025,                0.49006,                 1.6242,                0.67352,                 1.9851,              0.0012445,              0.0012445,              0.0012445
                    130,                0.95621,                0.60367,                 1.1427,                0.98387,                0.94305,                0.96474,                0.52522,                 1.5089,                0.68543,                 1.7877,              0.0012412,              0.0012412,              0.0012412
                    131,                  1.087,                0.65919,                  1.221,                 0.9875,                0.93894,                0.94071,                0.50063,                 1.5447,                0.70172,                 1.8943,              0.0012379,              0.0012379,              0.0012379
                    132,                 1.0449,                0.66148,                 1.1929,                0.99416,                0.92382,                0.94125,                0.48515,                 1.6926,                0.65196,                 2.0896,              0.0012346,              0.0012346,              0.0012346
                    133,                  1.051,                0.71394,                 1.1872,                0.96615,                0.91667,                0.94011,                0.49929,                 1.6387,                0.68566,                 2.0008,              0.0012313,              0.0012313,              0.0012313
                    134,                 1.0309,                0.66669,                 1.1526,                0.99469,                0.94041,                0.96144,                0.56923,                 1.4603,                 0.6846,                 1.7931,               0.001228,               0.001228,               0.001228
                    135,                 1.0255,                0.67846,                 1.1793,                      1,                 0.9402,                 0.9402,                0.54885,                  1.654,                0.74988,                 2.1063,              0.0012247,              0.0012247,              0.0012247
                    136,                 1.0707,                0.69252,                 1.1916,                0.98722,                0.88889,                 0.9141,                0.47676,                 1.7611,                0.68875,                 2.1368,              0.0012214,              0.0012214,              0.0012214
                    137,                 1.0226,                0.65682,                 1.1773,                      1,                0.96805,                0.97034,                0.59751,                 1.3927,                0.59358,                 1.7889,              0.0012181,              0.0012181,              0.0012181
                    138,                0.95377,                0.64599,                 1.1789,                0.96036,                0.96661,                0.97025,                0.52654,                 1.4454,                0.67899,                 1.7927,              0.0012148,              0.0012148,              0.0012148
                    139,                 1.0465,                0.68084,                 1.1943,                0.97421,                0.94444,                0.95451,                0.47916,                 1.6191,                0.69917,                 2.0578,              0.0012115,              0.0012115,              0.0012115
                    140,                 1.0177,                0.66038,                 1.1863,                0.99371,                0.97222,                0.97053,                0.51187,                 1.5734,                0.65645,                 1.9163,              0.0012082,              0.0012082,              0.0012082
                    141,                0.96297,                0.63648,                 1.1249,                0.98718,                0.94444,                 0.9406,                0.44021,                 1.7018,                 0.6224,                 2.1297,              0.0012049,              0.0012049,              0.0012049
                    142,                0.94718,                0.58275,                 1.1415,                0.99377,                0.92302,                0.94104,                0.49297,                 1.7046,                0.74899,                 2.1034,              0.0012016,              0.0012016,              0.0012016
                    143,                0.93888,                0.59809,                 1.1145,                0.98434,                0.94444,                0.94325,                0.49873,                 1.5893,                0.73547,                 1.9945,              0.0011983,              0.0011983,              0.0011983
                    144,                0.97461,                0.61714,                 1.1346,                0.99172,                0.96896,                0.97032,                0.59031,                 1.3885,                0.57226,                 1.7387,               0.001195,               0.001195,               0.001195
                    145,                0.99508,                0.64175,                 1.1482,                0.97712,                0.97222,                 0.9703,                0.50369,                 1.5307,                0.59399,                 1.8871,              0.0011917,              0.0011917,              0.0011917
                    146,                 1.0128,                0.65899,                  1.168,                0.98721,                0.91667,                0.93366,                0.52359,                 1.5675,                0.64898,                 1.9111,              0.0011884,              0.0011884,              0.0011884
                    147,                0.92565,                 0.5925,                 1.1381,                0.75684,                 0.9003,                 0.8203,                 0.4175,                 1.7334,                0.93919,                 2.1508,              0.0011851,              0.0011851,              0.0011851
                    148,                  0.993,                0.65704,                 1.1612,                0.98326,                0.94444,                0.94054,                0.50074,                 1.5446,                0.68596,                 2.0152,              0.0011818,              0.0011818,              0.0011818
                    149,                0.97205,                0.64066,                 1.1513,                0.98758,                0.94444,                0.94041,                 0.4612,                 1.7037,                0.71746,                 2.0802,              0.0011785,              0.0011785,              0.0011785
                    150,                 0.9893,                0.63334,                 1.1666,                 0.9906,                0.94257,                0.94138,                 0.4959,                 1.7144,                0.71742,                 2.0646,              0.0011752,              0.0011752,              0.0011752
                    151,                0.89595,                0.60985,                 1.1058,                0.98667,                0.94444,                0.94139,                0.48925,                  1.646,                0.70051,                 2.0146,              0.0011719,              0.0011719,              0.0011719
                    152,                0.99561,                0.62677,                 1.1873,                0.93732,                0.94444,                 0.9371,                0.46771,                 1.6824,                0.70039,                 2.0561,              0.0011686,              0.0011686,              0.0011686
                    153,                 1.0298,                0.66813,                 1.1651,                0.98602,                0.91667,                0.93884,                0.44428,                 1.6796,                0.73091,                 2.0619,              0.0011653,              0.0011653,              0.0011653
                    154,                 1.0007,                0.66445,                 1.1817,                0.98669,                0.94444,                0.94125,                0.53162,                 1.5766,                0.63054,                 1.9545,               0.001162,               0.001162,               0.001162
