                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.6354,                 1.7818,                 1.5286,                0.86753,                0.61111,                0.64372,                0.27784,                 2.0081,                 1.9675,                 2.3012,               0.001502,               0.001502,               0.001502
                     12,                  1.662,                 1.6231,                  1.575,                0.95718,                0.86071,                0.92868,                0.48687,                 1.6007,                 1.3025,                 1.9182,              0.0014855,              0.0014855,              0.0014855
                     13,                 1.6133,                 1.5393,                 1.5231,                0.90755,                0.91667,                0.93685,                0.49488,                 1.7368,                 1.5833,                 1.9698,               0.001469,               0.001469,               0.001469
                     14,                 1.6586,                 1.4547,                 1.5833,                0.64407,                0.76383,                0.91479,                0.43924,                 1.8695,                 1.8463,                 2.2376,              0.0014525,              0.0014525,              0.0014525
                     15,                 1.5893,                 1.3907,                  1.508,                0.96918,                0.91453,                 0.9391,                0.40093,                 1.7892,                 1.4651,                 2.0551,               0.001436,               0.001436,               0.001436
                     16,                 1.5944,                 1.4373,                 1.5919,                0.94428,                0.91038,                0.96419,                0.42844,                 1.7977,                 1.4531,                 2.0663,              0.0014195,              0.0014195,              0.0014195
                     17,                 1.4686,                 1.2618,                 1.4311,                0.94363,                0.88889,                0.94894,                0.50401,                 1.6632,                 1.5873,                 1.8724,              0.0014029,              0.0014029,              0.0014029
                     18,                  1.466,                 1.2698,                 1.4249,                0.92527,                0.94444,                0.96559,                0.53012,                 1.7207,                  1.033,                 2.0531,              0.0013864,              0.0013864,              0.0013864
                     19,                 1.5516,                  1.297,                 1.4999,                0.93018,                0.93947,                0.94007,                0.52966,                 1.8242,                 1.1498,                  2.084,              0.0013699,              0.0013699,              0.0013699
                     20,                 1.5446,                 1.2295,                 1.4493,                0.92387,                0.92428,                0.96176,                0.41877,                  1.947,                 1.1965,                 2.2054,              0.0013534,              0.0013534,              0.0013534
                     21,                 1.4789,                 1.2007,                 1.4606,                0.96362,                0.94201,                0.95091,                0.53098,                 1.4673,                 1.1082,                 1.7255,              0.0013369,              0.0013369,              0.0013369
                     22,                 1.5136,                 1.1551,                 1.5057,                0.94193,                0.91667,                0.93964,                0.47192,                 1.7726,                 1.0043,                  2.015,              0.0013204,              0.0013204,              0.0013204
                     23,                 1.6309,                 1.2745,                 1.5621,                 0.9742,                0.94444,                0.94708,                0.44279,                 1.6482,                 1.0044,                 1.9017,              0.0013039,              0.0013039,              0.0013039
                     24,                 1.4788,                 1.1408,                  1.482,                0.92892,                 0.9345,                0.95221,                0.47429,                  1.585,                 1.0512,                 2.0606,              0.0012874,              0.0012874,              0.0012874
                     25,                 1.5188,                 1.1434,                 1.4721,                0.91015,                 0.9626,                0.96704,                0.49549,                 1.5883,                 0.8863,                 1.9318,              0.0012709,              0.0012709,              0.0012709
                     26,                 1.4459,                 1.1232,                  1.417,                0.88018,                 0.8418,                 0.9132,                0.45739,                 1.7758,                  1.516,                 2.0266,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.4243,                 1.1095,                  1.416,                0.97322,                0.92102,                0.96854,                0.51954,                 1.4858,                0.90246,                 1.9603,              0.0012379,              0.0012379,              0.0012379
                     28,                 1.4389,                 1.0816,                 1.4092,                  0.906,                0.84157,                0.91481,                0.48117,                 1.8968,                 1.3827,                 2.2088,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.4746,                 1.1142,                  1.457,                0.86713,                0.83333,                0.87187,                0.42088,                 1.9613,                 1.2536,                 2.4578,              0.0012049,              0.0012049,              0.0012049
                     30,                 1.2993,                 1.0347,                 1.3735,                0.96442,                0.92407,                 0.9656,                0.42951,                 1.8032,                0.85555,                  2.153,              0.0011884,              0.0011884,              0.0011884
                     31,                 1.3892,                 1.0412,                 1.3989,                0.95991,                0.96536,                0.97022,                0.54917,                 1.6035,                0.81181,                 1.9603,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.3864,                 1.0899,                 1.3899,                 0.9298,                0.94444,                 0.9586,                0.52103,                 1.6222,                0.81096,                 1.9886,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.3328,                0.95371,                 1.3798,                0.94921,                  0.938,                0.96565,                 0.5353,                 1.6134,                0.89479,                 1.9988,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.4234,                 1.0863,                 1.4228,                0.93085,                0.91667,                0.95697,                0.51177,                  1.948,                0.95757,                   2.15,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.3175,                0.97474,                 1.3575,                0.96603,                0.93689,                0.96882,                0.52573,                 1.6951,                0.90975,                 1.9801,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.2702,                0.86606,                 1.3332,                0.98368,                0.91135,                 0.9621,                 0.4645,                 1.7552,                0.99321,                 2.0148,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.2231,                0.87775,                 1.3036,                0.91945,                0.93777,                0.92995,                 0.4804,                 1.7659,                0.89929,                  2.048,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.3333,                0.94447,                 1.3829,                0.97288,                0.94677,                0.97068,                0.55353,                 1.5595,                0.95882,                 1.7804,              0.0010564,              0.0010564,              0.0010564
                     39,                 1.2585,                0.91694,                 1.3282,                0.97599,                0.94841,                0.97006,                0.54646,                  1.604,                0.90303,                 1.9649,              0.0010399,              0.0010399,              0.0010399
                     40,                  1.325,                0.91525,                 1.3366,                0.95429,                0.91667,                0.96173,                0.51521,                 1.7262,                0.91809,                 2.0027,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.2538,                0.91204,                 1.3542,                0.97422,                0.93906,                0.96853,                0.51189,                 1.7957,                0.86185,                 2.0743,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.1923,                0.88536,                 1.2973,                0.98025,                0.94117,                0.94718,                 0.5379,                 1.6377,                 0.8206,                  1.974,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.2533,                0.88899,                 1.3221,                0.96942,                0.94006,                0.96447,                0.51331,                 1.7764,                0.80639,                 2.1391,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.2356,                0.85714,                 1.3278,                0.99337,                0.91943,                 0.9678,                0.56949,                 1.5759,                0.82406,                 1.8942,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.2166,                0.86211,                 1.2717,                0.95612,                0.96538,                0.97087,                0.49885,                 1.7626,                0.83386,                 2.0485,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.2727,                0.89801,                 1.3505,                0.94432,                0.96366,                0.96712,                 0.5339,                 1.6158,                0.82539,                 2.0114,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.1896,                0.84754,                  1.264,                0.93548,                0.95913,                0.96703,                0.55334,                 1.4948,                0.79861,                 1.8641,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.1961,                0.83927,                 1.3042,                0.93697,                0.96267,                 0.9701,                0.50291,                 1.5943,                0.80339,                 1.9337,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.1922,                0.82944,                 1.2594,                0.97665,                0.91667,                0.96684,                0.50316,                 1.4519,                0.81673,                 1.7915,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.2472,                0.86281,                 1.2862,                0.93042,                0.94444,                0.96856,                0.49856,                 1.6393,                0.91082,                 2.0529,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.1169,                0.79985,                 1.2787,                0.96558,                0.95396,                0.97012,                0.46601,                 1.5038,                0.67152,                 1.9716,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.2225,                 0.8451,                 1.3131,                0.92466,                0.91915,                0.95938,                 0.5356,                 1.5099,                0.83841,                 1.8961,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.1775,                0.80799,                 1.2386,                0.95401,                0.89482,                0.93292,                0.56552,                 1.5573,                 0.7284,                  1.835,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.0946,                0.69712,                 1.2035,                0.96602,                0.92257,                 0.9659,                 0.5094,                 1.8213,                0.90392,                 2.1702,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.1152,                0.77675,                 1.2522,                0.95755,                0.85109,                0.96558,                0.46137,                 1.6772,                0.79367,                 2.1169,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.1235,                0.76465,                 1.2219,                 0.9831,                0.93998,                0.96853,                0.48726,                 1.7149,                0.82186,                  2.099,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.1567,                0.77656,                 1.2611,                0.97457,                0.91297,                0.94726,                0.49815,                 1.6753,                0.75466,                 2.0205,             0.00074282,             0.00074282,             0.00074282
                     58,                 1.1177,                0.81224,                 1.2232,                0.97367,                0.89336,                0.93868,                 0.4687,                 1.6173,                0.71838,                 2.1488,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.1328,                0.80191,                 1.2873,                 0.9838,                0.92157,                0.96858,                0.47967,                 1.5706,                0.64915,                 2.0078,             0.00070981,             0.00070981,             0.00070981
                     60,                 1.0421,                0.70982,                 1.2094,                0.98602,                0.94852,                0.97032,                0.52522,                 1.5159,                0.64763,                 1.9465,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.1207,                0.72375,                 1.2366,                0.98893,                0.93717,                0.96905,                0.54535,                 1.5237,                0.70057,                 2.0322,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.0626,                0.74282,                 1.1967,                 0.9384,                0.96394,                0.96766,                0.49394,                 1.6983,                0.77448,                 2.1166,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.0182,                0.70464,                 1.1795,                 0.9689,                0.97222,                0.96852,                0.53069,                 1.7214,                0.75946,                 2.1405,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.0923,                 0.7597,                 1.2321,                0.92916,                0.97131,                0.96698,                0.45176,                  1.716,                0.77851,                 2.2088,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.0106,                0.67928,                 1.2005,                0.96762,                0.97222,                0.97041,                0.47212,                 1.5877,                0.75656,                 2.1034,             0.00061079,             0.00061079,             0.00061079
                     66,                 1.0591,                0.75373,                  1.188,                0.98204,                0.92033,                0.96874,                0.58455,                 1.5394,                 0.7119,                 1.9669,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.0337,                0.69649,                  1.169,                0.99344,                 0.9204,                0.96553,                0.53673,                 1.5785,                0.72214,                 1.9904,             0.00057778,             0.00057778,             0.00057778
                     68,                  1.034,                0.72699,                 1.1611,                0.94334,                0.91667,                0.94808,                0.54815,                 1.5438,                0.71568,                 1.9158,             0.00056128,             0.00056128,             0.00056128
                     69,                   1.02,                 0.7015,                 1.2078,                0.99336,                0.93347,                0.96855,                0.58979,                 1.4537,                0.70948,                 1.8052,             0.00054478,             0.00054478,             0.00054478
                     70,                0.98036,                0.68367,                 1.1665,                0.93344,                0.97222,                0.96754,                0.54514,                 1.5867,                0.78494,                 2.0077,             0.00052827,             0.00052827,             0.00052827
                     71,                 1.0196,                0.69995,                 1.1709,                0.98506,                0.93568,                 0.9693,                0.52782,                 1.5347,                0.71816,                 1.9187,             0.00051177,             0.00051177,             0.00051177
                     72,                0.95907,                0.69831,                 1.1467,                0.93012,                0.96499,                0.97018,                0.61044,                 1.4696,                0.60962,                 1.8066,             0.00049527,             0.00049527,             0.00049527
                     73,                0.92086,                0.62781,                 1.1265,                0.96832,                 0.9674,                0.97511,                0.58262,                 1.4325,                0.59741,                 1.7431,             0.00047876,             0.00047876,             0.00047876
                     74,                0.98345,                0.70138,                 1.1443,                0.97181,                 0.9669,                0.97273,                0.60393,                 1.5168,                0.62007,                 1.9456,             0.00046226,             0.00046226,             0.00046226
                     75,                 0.9142,                0.63475,                 1.1328,                0.98792,                0.94444,                0.96912,                0.58234,                 1.4975,                0.67171,                 1.9041,             0.00044576,             0.00044576,             0.00044576
                     76,                0.91624,                0.64527,                 1.1259,                0.92838,                0.96701,                0.96756,                0.61348,                 1.5347,                0.74154,                 1.9104,             0.00042925,             0.00042925,             0.00042925
                     77,                0.89533,                0.64252,                 1.1095,                0.98081,                0.91667,                 0.9677,                0.57827,                 1.5397,                0.73846,                 1.9301,             0.00041275,             0.00041275,             0.00041275
                     78,                0.97505,                0.66536,                 1.1762,                0.98132,                0.91667,                0.96802,                0.54406,                 1.6429,                0.74759,                 2.0893,             0.00039625,             0.00039625,             0.00039625
                     79,                 0.9463,                0.66597,                 1.1323,                0.97574,                0.91667,                0.96572,                0.52276,                 1.5167,                0.63824,                 1.9355,             0.00037974,             0.00037974,             0.00037974
                     80,                0.96436,                0.68539,                  1.149,                0.98662,                0.91667,                0.96621,                  0.546,                 1.4703,                0.62174,                 1.9084,             0.00036324,             0.00036324,             0.00036324
                     81,                0.90498,                0.66584,                 1.1099,                0.98377,                0.91667,                0.96145,                0.56242,                  1.512,                0.64454,                 1.9787,             0.00034674,             0.00034674,             0.00034674
                     82,                0.92545,                0.61573,                 1.1434,                0.98062,                0.91667,                0.96602,                0.56537,                  1.572,                0.64159,                 1.9674,             0.00033023,             0.00033023,             0.00033023
                     83,                 0.9047,                0.62602,                   1.11,                0.97319,                0.94755,                0.97079,                0.54632,                 1.5438,                0.80173,                 2.0036,             0.00031373,             0.00031373,             0.00031373
                     84,                0.90031,                0.66601,                 1.1219,                0.94717,                0.94761,                0.96783,                0.49893,                 1.6368,                0.76244,                 2.2216,             0.00029723,             0.00029723,             0.00029723
                     85,                0.87218,                0.57806,                 1.0946,                0.98262,                0.94849,                0.97167,                0.57741,                 1.5738,                0.64927,                 2.0688,             0.00028072,             0.00028072,             0.00028072
                     86,                0.86385,                0.57541,                 1.0963,                0.93705,                0.96788,                0.96802,                0.62662,                  1.465,                0.62331,                 1.8991,             0.00026422,             0.00026422,             0.00026422
                     87,                0.87446,                0.59549,                 1.0998,                0.96522,                0.96942,                0.97128,                0.58411,                 1.5365,                0.66832,                   1.99,             0.00024772,             0.00024772,             0.00024772
                     88,                0.91858,                0.63404,                 1.1227,                0.95855,                 0.9666,                0.97066,                0.53755,                 1.5716,                0.66904,                 2.0369,             0.00023121,             0.00023121,             0.00023121
                     89,                0.84772,                0.62318,                  1.086,                0.96417,                0.95391,                0.97078,                0.55494,                 1.5317,                0.61132,                 1.9878,             0.00021471,             0.00021471,             0.00021471
                     90,                0.87644,                0.61079,                 1.0982,                0.98147,                0.94879,                0.97089,                0.56308,                 1.5421,                0.66273,                 2.0392,             0.00019821,             0.00019821,             0.00019821
                     91,                0.82499,                 0.6073,                 1.1146,                 0.9801,                0.94444,                0.96903,                0.54991,                  1.555,                0.70769,                 2.0915,              0.0001817,              0.0001817,              0.0001817
                     92,                0.85347,                0.58506,                 1.1301,                0.98199,                0.94444,                0.96996,                0.53022,                 1.5346,                0.66883,                 2.0924,              0.0001652,              0.0001652,              0.0001652
                     93,                0.87005,                 0.6075,                 1.1159,                0.98006,                0.94444,                0.97026,                 0.5499,                 1.5585,                0.64453,                 2.1446,              0.0001487,              0.0001487,              0.0001487
                     94,                0.81322,                0.52959,                  1.087,                0.98379,                0.94444,                0.97069,                0.57522,                 1.5354,                0.62938,                 2.0945,             0.00013219,             0.00013219,             0.00013219
                     95,                0.82977,                0.60692,                 1.1187,                0.98164,                 0.9485,                0.97216,                0.56232,                  1.527,                0.63943,                 2.0907,             0.00011569,             0.00011569,             0.00011569
                     96,                0.80791,                0.55051,                 1.1124,                0.97669,                0.94935,                0.97214,                0.55395,                 1.5423,                0.64611,                 2.1236,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.77647,                0.55917,                  1.114,                0.97588,                0.94866,                0.97203,                0.56643,                 1.5617,                0.62774,                 2.1336,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.74452,                0.56268,                 1.0646,                0.97953,                0.94798,                0.97171,                0.56648,                 1.5321,                 0.6102,                 2.0638,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.77101,                0.53321,                 1.0932,                0.98004,                0.94803,                 0.9716,                 0.5799,                 1.4979,                0.60373,                 2.0056,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.72456,                0.51527,                 1.0482,                0.98183,                0.94444,                0.96998,                 0.5833,                 1.4875,                0.59412,                 1.9923,             3.3173e-05,             3.3173e-05,             3.3173e-05
