                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.1413,                0.79675,                 1.2486,                0.97665,                0.94444,                0.96879,                0.47977,                 1.7424,                0.70416,                 1.9405,              0.0013831,              0.0013831,              0.0013831
                     88,                 1.1845,                0.87995,                  1.294,                0.95945,                0.91036,                0.95332,                0.47967,                 1.7762,                0.84019,                 1.9438,              0.0013798,              0.0013798,              0.0013798
                     89,                 1.1364,                0.83994,                 1.2856,                0.90257,                0.76842,                0.83471,                0.40375,                 1.7351,                 1.7355,                 1.8637,              0.0013765,              0.0013765,              0.0013765
                     90,                 1.1271,                0.83892,                 1.2602,                0.98274,                0.91929,                0.96765,                0.51949,                 1.5521,                0.75506,                 1.7893,              0.0013732,              0.0013732,              0.0013732
                     91,                 1.1662,                0.81226,                 1.3127,                0.97546,                0.92205,                0.97766,                0.50021,                 1.8674,                0.83016,                 2.2055,              0.0013699,              0.0013699,              0.0013699
                     92,                 1.1838,                 0.8562,                 1.3217,                0.97811,                0.94444,                0.97215,                0.54083,                 1.7472,                0.80173,                 1.9739,              0.0013666,              0.0013666,              0.0013666
                     93,                 1.0349,                0.81522,                 1.2256,                0.98145,                0.94044,                0.96846,                0.53085,                 1.6387,                 0.7841,                 1.7935,              0.0013633,              0.0013633,              0.0013633
                     94,                 1.0361,                0.79029,                 1.2162,                0.97014,                 0.9386,                0.96843,                0.50696,                 1.4586,                0.80584,                 1.6177,                0.00136,                0.00136,                0.00136
                     95,                 1.0776,                 0.8021,                 1.2551,                0.98602,                0.91667,                0.96783,                0.58027,                 1.5225,                0.69077,                 1.7142,              0.0013567,              0.0013567,              0.0013567
                     96,                 1.1192,                0.84475,                   1.25,                0.99016,                0.94444,                0.96624,                0.54873,                 1.6086,                 0.8177,                 1.9084,              0.0013534,              0.0013534,              0.0013534
                     97,                 1.2075,                0.90547,                 1.3016,                0.93153,                0.91049,                0.95321,                0.44482,                 1.7249,                 1.0128,                 1.9295,              0.0013501,              0.0013501,              0.0013501
                     98,                 1.1327,                0.82129,                 1.2507,                0.96574,                0.91667,                 0.9611,                0.51681,                 1.5136,                0.79048,                 1.6738,              0.0013468,              0.0013468,              0.0013468
                     99,                 1.1041,                0.80759,                 1.2087,                0.93065,                0.91667,                 0.9579,                 0.5065,                 1.5366,                 0.8672,                 1.6645,              0.0013435,              0.0013435,              0.0013435
                    100,                 1.1175,                0.76605,                 1.2212,                0.95329,                0.96311,                 0.9713,                0.48945,                 1.5121,                0.78831,                 1.7281,              0.0013402,              0.0013402,              0.0013402
                    101,                 1.0979,                0.80984,                 1.2687,                0.95005,                0.91918,                0.96266,                0.40947,                 1.5771,                0.72724,                 1.7615,              0.0013369,              0.0013369,              0.0013369
                    102,                 1.1103,                0.82738,                 1.2298,                0.98795,                0.97222,                0.97044,                0.48965,                 2.0336,                0.72912,                 2.3774,              0.0013336,              0.0013336,              0.0013336
                    103,                 1.1799,                 0.8124,                 1.3006,                0.99958,                0.97222,                0.97043,                 0.5807,                 1.4247,                0.69088,                 1.6891,              0.0013303,              0.0013303,              0.0013303
                    104,                 1.0599,                0.79806,                 1.1944,                0.98477,                0.94136,                 0.9413,                0.49479,                  1.638,                0.74288,                  2.019,               0.001327,               0.001327,               0.001327
                    105,                 1.0869,                0.79988,                  1.223,                0.98027,                0.93837,                0.96901,                0.53072,                 1.5986,                0.72862,                 1.9561,              0.0013237,              0.0013237,              0.0013237
                    106,                 1.0305,                0.74768,                 1.2207,                0.98437,                0.97025,                0.97042,                0.55038,                 1.5938,                 0.7033,                 1.8945,              0.0013204,              0.0013204,              0.0013204
                    107,                 1.0417,                0.82523,                 1.2318,                0.97767,                0.96596,                  0.971,                0.51532,                  1.641,                0.86825,                 1.8767,              0.0013171,              0.0013171,              0.0013171
                    108,                 1.0901,                 0.7741,                 1.2305,                0.97237,                0.94379,                0.96848,                0.49271,                 1.6474,                0.79753,                 1.8209,              0.0013138,              0.0013138,              0.0013138
                    109,                 1.0879,                0.80851,                 1.2278,                0.98028,                0.94444,                0.96327,                0.59478,                 1.5796,                 1.0526,                 1.7648,              0.0013105,              0.0013105,              0.0013105
                    110,                 1.0854,                0.76706,                 1.2396,                0.98723,                0.93807,                0.94961,                0.48588,                  1.729,                0.80041,                 1.8655,              0.0013072,              0.0013072,              0.0013072
                    111,                0.99984,                0.72196,                 1.2081,                0.97811,                0.94444,                0.96791,                0.55412,                 1.6129,                0.76398,                 1.8649,              0.0013039,              0.0013039,              0.0013039
                    112,                 1.0701,                0.82381,                 1.2447,                0.97709,                0.86111,                0.94985,                0.48836,                 1.6299,                0.95542,                 1.9908,              0.0013006,              0.0013006,              0.0013006
                    113,                 1.0149,                0.78779,                 1.2237,                0.99317,                 0.9488,                0.98957,                0.59656,                 1.5062,                0.68105,                 1.6892,              0.0012973,              0.0012973,              0.0012973
                    114,                0.98464,                0.69839,                 1.1966,                0.99084,                0.94889,                0.97051,                0.54443,                 1.6753,                0.75533,                 1.8783,               0.001294,               0.001294,               0.001294
                    115,                0.96781,                 0.6966,                 1.1718,                0.98966,                0.94444,                 0.9685,                0.49747,                 1.7146,                0.69163,                 2.0363,              0.0012907,              0.0012907,              0.0012907
                    116,                 1.0288,                0.74396,                 1.1961,                0.95903,                0.94444,                0.96097,                0.54445,                 1.7094,                0.80929,                 1.9723,              0.0012874,              0.0012874,              0.0012874
                    117,                 1.0594,                0.79791,                 1.2109,                0.98746,                0.94444,                0.95641,                0.54818,                 1.7302,                  0.796,                 2.0661,              0.0012841,              0.0012841,              0.0012841
                    118,                0.99237,                0.73311,                 1.1804,                0.96729,                 0.9429,                0.97015,                0.52173,                  1.679,                0.89261,                 2.0195,              0.0012808,              0.0012808,              0.0012808
                    119,                  1.051,                0.78721,                  1.204,                0.97182,                0.96545,                0.96928,                0.55703,                 1.6589,                0.76985,                 1.9352,              0.0012775,              0.0012775,              0.0012775
                    120,                 0.9692,                0.70395,                 1.1905,                 0.9783,                0.94639,                0.97029,                0.54978,                 1.5232,                0.66054,                 1.7206,              0.0012742,              0.0012742,              0.0012742
                    121,                 1.0256,                0.77634,                 1.2031,                0.98415,                0.94444,                0.96716,                0.51936,                 1.6548,                0.69354,                  1.958,              0.0012709,              0.0012709,              0.0012709
                    122,                 1.1042,                0.82679,                 1.2253,                 0.9561,                 0.9506,                0.97484,                0.49629,                 1.7737,                0.78727,                 2.1414,              0.0012676,              0.0012676,              0.0012676
                    123,                 1.0324,                0.69852,                 1.1879,                0.96984,                 0.9655,                0.97201,                0.52236,                 1.8349,                 0.6852,                 2.2986,              0.0012643,              0.0012643,              0.0012643
                    124,                0.96113,                0.66258,                 1.1963,                0.97829,                0.94444,                0.94214,                 0.5281,                 1.5098,                0.68864,                 1.8807,               0.001261,               0.001261,               0.001261
                    125,                 1.0511,                0.65608,                 1.2269,                      1,                0.97107,                0.98184,                0.57972,                 1.5501,                0.63276,                 1.8325,              0.0012577,              0.0012577,              0.0012577
                    126,                0.98622,                0.70601,                 1.1745,                0.88114,                0.94444,                0.93791,                0.47861,                 1.7504,                 0.8039,                 2.0083,              0.0012544,              0.0012544,              0.0012544
                    127,                0.97683,                0.75115,                 1.1756,                0.97126,                0.94444,                 0.9805,                0.48105,                 1.5584,                0.69545,                 1.8798,              0.0012511,              0.0012511,              0.0012511
                    128,                0.91143,                0.61254,                 1.1355,                0.97754,                0.94444,                0.96745,                0.53636,                 1.4285,                0.71964,                 1.7483,              0.0012478,              0.0012478,              0.0012478
